booking_id,client_id,subproduct,booking_date,trip_date,amount_rub,status,city_from,city_to
1588,33,hotel,2025-07-05,2025-07-09,57282.02,confirmed,Уфа,Санкт-Петербург
1589,19,avia,2025-04-15,2025-04-28,177843.27,confirmed,Уфа,Екатеринбург
1590,37,train,2025-02-15,2025-02-19,24796.55,confirmed,Санкт-Петербург,Екатеринбург
1591,49,hotel,2025-02-01,2025-02-05,30257.74,confirmed,Санкт-Петербург,Екатеринбург
1592,49,train,2025-06-10,2025-06-18,11871.1,confirmed,Москва,Екатеринбург
1593,12,avia,2025-06-24,2025-07-03,79940.02,confirmed,Екатеринбург,Казань
1594,27,hotel,2025-04-16,2025-04-28,77729.4,confirmed,Новосибирск,Санкт-Петербург
1595,29,train,2025-04-07,2025-04-13,17340.11,confirmed,Екатеринбург,Уфа
1596,24,avia,2025-01-07,2025-01-28,55216.37,confirmed,Санкт-Петербург,Сочи
1597,14,avia,2025-12-12,2025-12-25,49837.21,confirmed,Санкт-Петербург,Уфа
1598,19,avia,2025-11-07,2025-11-28,202402.3,confirmed,Уфа,Сочи
1599,46,avia,2025-05-05,2025-05-17,61271.64,cancelled,Москва,Сочи
1600,27,train,2025-09-09,2025-09-10,15376.12,confirmed,Екатеринбург,Новосибирск
1601,37,hotel,2025-04-27,2025-05-10,6555.84,confirmed,Санкт-Петербург,Москва
1602,45,avia,2025-05-12,2025-05-23,35345.59,confirmed,Новосибирск,Казань
1603,34,avia,2025-10-25,2025-11-11,47173.62,cancelled,Сочи,Екатеринбург
1604,34,avia,2025-05-28,2025-06-16,28108.86,confirmed,Сочи,Москва
1605,13,hotel,2025-07-10,2025-07-30,23991.6,cancelled,Уфа,Санкт-Петербург
1606,19,hotel,2025-07-25,2025-08-11,39148.22,confirmed,Москва,Сочи
1607,44,avia,2025-05-22,2025-05-26,61554.55,cancelled,Екатеринбург,Санкт-Петербург
1608,41,avia,2025-05-07,2025-05-11,35144.88,confirmed,Екатеринбург,Сочи
1609,48,avia,2025-04-21,2025-04-23,101543.27,confirmed,Москва,Санкт-Петербург
1610,32,avia,2025-03-25,2025-04-07,83732.02,cancelled,Екатеринбург,Санкт-Петербург
1611,41,train,2025-02-17,2025-02-24,17207.92,confirmed,Новосибирск,Казань
1612,13,avia,2025-11-06,2025-11-08,82943.71,confirmed,Екатеринбург,Санкт-Петербург
1613,33,hotel,2025-02-22,2025-03-08,110425.76,cancelled,Уфа,Санкт-Петербург
1614,34,hotel,2025-06-20,2025-06-24,26740.55,cancelled,Москва,Санкт-Петербург
1615,23,train,2025-04-26,2025-05-10,20835.49,confirmed,Новосибирск,Москва
1616,30,hotel,2025-04-07,2025-04-12,50459.78,cancelled,Новосибирск,Сочи
1617,17,avia,2025-06-13,2025-06-27,55914.81,confirmed,Москва,Уфа
1618,17,hotel,2025-01-19,2025-01-24,24809.12,confirmed,Екатеринбург,Сочи
1619,23,avia,2025-11-24,2025-11-26,206550.84,confirmed,Москва,Санкт-Петербург
1620,34,hotel,2025-05-01,2025-05-05,29949.96,confirmed,Казань,Санкт-Петербург
1621,27,train,2025-08-14,2025-09-01,32761.11,confirmed,Новосибирск,Москва
1622,19,hotel,2025-04-26,2025-05-16,73756.92,cancelled,Москва,Новосибирск
1623,14,avia,2025-03-08,2025-03-22,18075.95,cancelled,Сочи,Казань
1624,19,avia,2025-06-21,2025-07-12,206329.25,confirmed,Санкт-Петербург,Москва
1625,21,avia,2025-06-26,2025-07-13,29556.48,confirmed,Москва,Казань
1626,13,taxi,2025-08-23,2025-08-24,2732.02,cancelled,Сочи,Казань
1627,46,avia,2025-02-13,2025-03-06,107795.59,confirmed,Москва,Санкт-Петербург
1628,16,avia,2025-05-22,2025-06-02,17503.89,cancelled,Москва,Санкт-Петербург
1629,19,taxi,2025-05-06,2025-05-24,1603.6,confirmed,Казань,Екатеринбург
1630,19,hotel,2025-06-10,2025-06-21,111273.78,confirmed,Новосибирск,Сочи
1631,15,hotel,2025-05-06,2025-05-24,11988.72,confirmed,Казань,Уфа
1632,46,hotel,2025-05-24,2025-06-10,12189.2,confirmed,Санкт-Петербург,Москва
1633,29,avia,2025-03-27,2025-03-28,105044.73,confirmed,Новосибирск,Екатеринбург
1634,19,avia,2025-08-22,2025-08-24,154278.92,cancelled,Москва,Екатеринбург
1635,17,hotel,2025-10-05,2025-10-23,62736.86,confirmed,Сочи,Москва
1636,17,avia,2025-08-03,2025-08-13,39978.94,confirmed,Новосибирск,Екатеринбург
1637,33,hotel,2025-08-07,2025-08-10,68261.29,confirmed,Сочи,Екатеринбург
1638,17,avia,2025-07-11,2025-07-29,34262.07,confirmed,Казань,Уфа
1639,4,hotel,2025-06-08,2025-06-20,58917.29,confirmed,Сочи,Казань
1640,33,hotel,2025-05-16,2025-05-21,84952.52,confirmed,Новосибирск,Москва
1641,33,avia,2025-08-03,2025-08-05,127619.09,confirmed,Санкт-Петербург,Казань
1642,49,taxi,2025-06-11,2025-06-27,2284.35,confirmed,Сочи,Санкт-Петербург
1643,27,train,2025-09-27,2025-10-08,19256.36,confirmed,Уфа,Москва
1644,20,train,2025-09-05,2025-09-22,9234.6,confirmed,Санкт-Петербург,Новосибирск
1645,26,hotel,2025-09-22,2025-10-08,14370.6,confirmed,Москва,Новосибирск
1646,34,hotel,2025-05-23,2025-05-31,58579.11,confirmed,Казань,Новосибирск
1647,7,train,2025-10-21,2025-11-01,3770.39,confirmed,Уфа,Екатеринбург
1648,50,avia,2025-06-24,2025-07-02,72593.39,confirmed,Казань,Уфа
1649,50,hotel,2025-04-28,2025-05-19,22474.04,confirmed,Сочи,Санкт-Петербург
1650,47,hotel,2025-05-27,2025-06-15,45683.54,confirmed,Казань,Сочи
1651,29,train,2025-07-21,2025-07-31,6041.65,confirmed,Сочи,Санкт-Петербург
1652,42,hotel,2025-03-15,2025-03-24,9572.0,confirmed,Санкт-Петербург,Новосибирск
1653,34,avia,2025-08-21,2025-09-05,51578.49,confirmed,Екатеринбург,Сочи
1654,30,train,2025-07-03,2025-07-24,17923.43,confirmed,Санкт-Петербург,Уфа
1655,45,hotel,2025-06-28,2025-07-11,37483.75,confirmed,Сочи,Новосибирск
1656,34,hotel,2025-12-23,2025-12-25,66838.53,confirmed,Казань,Москва
1657,28,avia,2025-07-21,2025-08-03,87734.08,confirmed,Казань,Санкт-Петербург
1658,35,train,2025-01-22,2025-02-08,1842.0,cancelled,Уфа,Санкт-Петербург
1659,29,train,2025-02-11,2025-03-02,3350.25,cancelled,Казань,Новосибирск
1660,34,avia,2025-03-18,2025-03-21,35545.18,confirmed,Екатеринбург,Сочи
1661,39,taxi,2025-02-18,2025-02-19,1703.0,confirmed,Казань,Екатеринбург
1662,22,avia,2025-08-06,2025-08-17,63169.75,cancelled,Москва,Новосибирск
1663,26,avia,2025-06-16,2025-06-20,84995.09,confirmed,Сочи,Екатеринбург
1664,27,hotel,2025-03-20,2025-03-31,109145.34,confirmed,Москва,Екатеринбург
1665,25,avia,2025-03-11,2025-03-28,29353.29,confirmed,Санкт-Петербург,Новосибирск
1666,19,hotel,2025-11-14,2025-11-27,109378.66,confirmed,Уфа,Екатеринбург
1667,19,hotel,2025-05-19,2025-05-27,123078.08,confirmed,Екатеринбург,Сочи
1668,48,avia,2025-02-15,2025-02-16,55509.43,confirmed,Казань,Уфа
1669,27,hotel,2025-11-10,2025-11-25,122852.01,confirmed,Новосибирск,Сочи
1670,46,avia,2025-05-11,2025-05-25,40043.39,confirmed,Москва,Санкт-Петербург
1671,19,hotel,2025-04-25,2025-05-02,33826.38,confirmed,Новосибирск,Сочи
1672,48,train,2025-02-10,2025-03-01,3515.25,confirmed,Москва,Санкт-Петербург
1673,33,taxi,2025-02-11,2025-02-17,1336.43,confirmed,Москва,Санкт-Петербург
1674,24,avia,2025-01-01,2025-01-19,59383.44,cancelled,Екатеринбург,Санкт-Петербург
1675,18,avia,2025-08-27,2025-09-01,22548.62,cancelled,Новосибирск,Москва
1676,22,train,2025-03-23,2025-04-05,11905.18,confirmed,Москва,Уфа
1677,17,avia,2025-06-11,2025-06-15,66167.92,confirmed,Санкт-Петербург,Уфа
1678,21,avia,2025-12-13,2025-12-16,104637.52,confirmed,Уфа,Екатеринбург
1679,47,avia,2025-04-23,2025-05-11,98094.81,confirmed,Казань,Екатеринбург
1680,33,hotel,2025-09-23,2025-09-24,29713.95,confirmed,Москва,Сочи
1681,48,taxi,2025-01-19,2025-02-09,2634.71,confirmed,Сочи,Москва
1682,10,hotel,2025-11-17,2025-11-22,53658.51,confirmed,Казань,Екатеринбург
1683,49,hotel,2025-04-08,2025-04-10,11255.6,confirmed,Уфа,Екатеринбург
1684,36,avia,2025-06-28,2025-07-15,12456.39,confirmed,Уфа,Сочи
1685,6,avia,2025-09-03,2025-09-13,60766.45,confirmed,Санкт-Петербург,Уфа
1686,28,hotel,2025-09-04,2025-09-14,27424.38,confirmed,Москва,Санкт-Петербург
1687,4,avia,2025-06-12,2025-06-29,63090.22,confirmed,Новосибирск,Москва
1688,23,avia,2025-03-09,2025-03-17,218998.43,confirmed,Москва,Казань
1689,1,hotel,2025-05-14,2025-05-26,55873.95,confirmed,Екатеринбург,Новосибирск
1690,31,avia,2025-07-21,2025-08-07,42414.29,confirmed,Уфа,Екатеринбург
1691,23,hotel,2025-08-10,2025-08-15,147308.11,confirmed,Уфа,Москва
1692,4,avia,2025-06-10,2025-06-29,87786.82,confirmed,Екатеринбург,Сочи
1693,41,train,2025-06-11,2025-06-14,2361.12,confirmed,Екатеринбург,Новосибирск
1694,27,taxi,2025-10-17,2025-11-06,1950.9,confirmed,Новосибирск,Сочи
1695,18,hotel,2025-08-10,2025-08-30,47095.68,confirmed,Екатеринбург,Новосибирск
1696,27,avia,2025-07-22,2025-08-10,143609.37,confirmed,Новосибирск,Санкт-Петербург
1697,30,avia,2025-06-06,2025-06-19,85468.72,confirmed,Сочи,Санкт-Петербург
1698,50,hotel,2025-06-17,2025-07-05,8917.47,confirmed,Новосибирск,Уфа
1699,11,avia,2025-12-15,2025-12-22,31889.16,confirmed,Уфа,Екатеринбург
1700,33,avia,2025-03-05,2025-03-18,183354.4,cancelled,Уфа,Москва
1701,39,hotel,2025-01-09,2025-01-26,51506.34,confirmed,Новосибирск,Казань
1702,33,train,2025-03-25,2025-04-07,43921.34,confirmed,Москва,Екатеринбург
1703,45,hotel,2025-03-14,2025-03-23,77606.29,confirmed,Москва,Казань
1704,27,hotel,2025-12-09,2025-12-16,108050.52,confirmed,Екатеринбург,Москва
1705,43,avia,2025-02-06,2025-02-16,23136.68,cancelled,Екатеринбург,Москва
1706,33,taxi,2025-09-28,2025-10-07,3336.25,confirmed,Сочи,Москва
1707,26,avia,2025-09-16,2025-10-03,51023.58,confirmed,Екатеринбург,Москва
1708,46,avia,2025-05-11,2025-05-26,70886.46,confirmed,Казань,Санкт-Петербург
1709,38,avia,2025-03-10,2025-03-29,44475.62,confirmed,Екатеринбург,Казань
1710,15,avia,2025-12-27,2026-01-08,79365.09,confirmed,Сочи,Москва
1711,31,avia,2025-08-13,2025-08-14,82692.69,confirmed,Сочи,Екатеринбург
1712,23,avia,2025-07-09,2025-07-12,128868.05,confirmed,Казань,Москва
1713,47,hotel,2025-06-11,2025-06-12,50631.38,cancelled,Сочи,Уфа
1714,21,hotel,2025-10-28,2025-10-29,60237.31,confirmed,Казань,Уфа
1715,37,train,2025-01-12,2025-01-26,16465.24,confirmed,Санкт-Петербург,Казань
1716,34,avia,2025-12-16,2026-01-05,11775.67,confirmed,Казань,Москва
1717,14,avia,2025-07-17,2025-07-22,56471.53,confirmed,Москва,Новосибирск
1718,1,hotel,2025-06-11,2025-06-24,80106.09,confirmed,Уфа,Москва
1719,23,train,2025-01-02,2025-01-13,5516.1,confirmed,Уфа,Сочи
1720,42,hotel,2025-02-09,2025-02-12,5536.98,confirmed,Сочи,Новосибирск
1721,19,hotel,2025-07-23,2025-08-11,59705.45,confirmed,Москва,Санкт-Петербург
1722,3,taxi,2025-04-03,2025-04-11,2428.24,cancelled,Уфа,Сочи
1723,23,hotel,2025-06-10,2025-06-22,70476.15,cancelled,Новосибирск,Казань
1724,39,train,2025-02-03,2025-02-20,13865.86,confirmed,Москва,Новосибирск
1725,46,avia,2025-06-28,2025-07-01,81963.03,confirmed,Уфа,Санкт-Петербург
1726,23,taxi,2025-03-26,2025-04-16,2439.05,confirmed,Санкт-Петербург,Москва
1727,17,hotel,2025-10-14,2025-10-18,70334.14,confirmed,Сочи,Екатеринбург
1728,45,avia,2025-06-17,2025-07-03,31725.69,confirmed,Сочи,Казань
1729,15,avia,2025-06-11,2025-06-20,110099.24,confirmed,Сочи,Уфа
1730,21,avia,2025-11-24,2025-12-11,48778.4,confirmed,Москва,Сочи
1731,33,avia,2025-11-09,2025-11-14,145353.82,confirmed,Москва,Уфа
1732,45,avia,2025-04-24,2025-04-29,19583.36,confirmed,Казань,Новосибирск
1733,47,taxi,2025-02-12,2025-03-05,1128.67,confirmed,Уфа,Москва
1734,39,avia,2025-02-12,2025-02-28,86255.49,cancelled,Уфа,Санкт-Петербург
1735,33,hotel,2025-08-28,2025-09-16,113772.19,confirmed,Сочи,Казань
1736,17,train,2025-12-12,2025-12-14,21603.73,confirmed,Уфа,Новосибирск
1737,11,avia,2025-10-17,2025-11-07,39868.42,confirmed,Москва,Екатеринбург
1738,29,hotel,2025-03-28,2025-04-13,81809.9,confirmed,Санкт-Петербург,Новосибирск
1739,4,train,2025-04-06,2025-04-15,9237.55,confirmed,Москва,Казань
1740,27,hotel,2025-04-19,2025-04-23,86545.81,confirmed,Казань,Сочи
1741,47,avia,2025-06-02,2025-06-14,100126.48,confirmed,Москва,Сочи
1742,4,avia,2025-07-15,2025-08-01,22585.69,confirmed,Уфа,Сочи
1743,39,hotel,2025-06-28,2025-07-01,31757.05,confirmed,Сочи,Екатеринбург
1744,10,train,2025-12-01,2025-12-18,17670.16,confirmed,Санкт-Петербург,Москва
1745,46,avia,2025-02-25,2025-03-15,96232.91,confirmed,Уфа,Санкт-Петербург
1746,10,avia,2025-06-06,2025-06-19,117172.57,cancelled,Уфа,Казань
1747,34,hotel,2025-11-27,2025-12-15,29927.89,confirmed,Москва,Новосибирск
1748,10,taxi,2025-10-03,2025-10-15,1199.87,confirmed,Казань,Уфа
1749,4,hotel,2025-05-19,2025-06-05,56607.56,confirmed,Москва,Екатеринбург
1750,44,avia,2025-04-26,2025-05-17,26148.54,confirmed,Казань,Санкт-Петербург
1751,27,avia,2025-05-17,2025-06-03,36022.6,confirmed,Санкт-Петербург,Москва
1752,33,avia,2025-11-21,2025-12-11,187453.64,confirmed,Казань,Санкт-Петербург
1753,33,taxi,2025-12-08,2025-12-12,582.27,confirmed,Казань,Москва
1754,27,avia,2025-09-17,2025-09-28,53792.02,confirmed,Москва,Новосибирск
1755,49,avia,2025-03-03,2025-03-19,18334.87,confirmed,Уфа,Екатеринбург
1756,12,train,2025-04-23,2025-05-04,14064.31,confirmed,Екатеринбург,Санкт-Петербург
1757,8,hotel,2025-08-12,2025-08-27,73628.97,confirmed,Екатеринбург,Казань
1758,15,avia,2025-06-18,2025-07-04,38251.7,confirmed,Екатеринбург,Уфа
1759,26,avia,2025-08-03,2025-08-05,87808.29,confirmed,Сочи,Уфа
1760,26,hotel,2025-04-20,2025-05-04,27084.57,confirmed,Санкт-Петербург,Новосибирск
1761,47,hotel,2025-05-19,2025-06-06,29229.56,confirmed,Москва,Санкт-Петербург
1762,34,avia,2025-12-12,2025-12-27,105383.98,confirmed,Сочи,Екатеринбург
1763,13,hotel,2025-05-14,2025-05-25,7439.56,confirmed,Новосибирск,Уфа
1764,15,taxi,2025-05-18,2025-06-01,2348.33,confirmed,Уфа,Новосибирск
1765,43,avia,2025-06-04,2025-06-17,67482.72,confirmed,Сочи,Уфа
1766,26,hotel,2025-07-10,2025-07-29,7362.35,confirmed,Москва,Сочи
1767,46,avia,2025-03-06,2025-03-27,79094.6,confirmed,Казань,Москва
1768,17,train,2025-08-05,2025-08-23,16258.31,confirmed,Санкт-Петербург,Сочи
1769,19,avia,2025-05-04,2025-05-21,28974.34,cancelled,Санкт-Петербург,Москва
1770,10,avia,2025-06-17,2025-06-28,58068.15,confirmed,Санкт-Петербург,Сочи
1771,44,avia,2025-05-01,2025-05-12,21649.63,confirmed,Сочи,Москва
1772,19,avia,2025-10-05,2025-10-13,212789.65,confirmed,Москва,Казань
1773,1,avia,2025-12-04,2025-12-07,69275.56,confirmed,Казань,Москва
1774,27,hotel,2025-07-22,2025-07-27,79762.87,confirmed,Уфа,Москва
1775,49,hotel,2025-03-05,2025-03-15,56200.47,confirmed,Москва,Екатеринбург
1776,17,hotel,2025-05-21,2025-05-26,74980.85,cancelled,Уфа,Сочи
1777,34,avia,2025-12-07,2025-12-27,106317.53,confirmed,Новосибирск,Екатеринбург
1778,27,hotel,2025-05-21,2025-06-11,75895.21,confirmed,Новосибирск,Уфа
1779,9,hotel,2025-05-13,2025-05-25,5915.99,confirmed,Казань,Сочи
1780,1,avia,2025-09-18,2025-10-02,24043.12,cancelled,Сочи,Санкт-Петербург
1781,42,avia,2025-03-12,2025-04-01,63641.58,confirmed,Санкт-Петербург,Сочи
1782,27,avia,2025-10-20,2025-10-31,29221.65,confirmed,Москва,Екатеринбург
1783,4,avia,2025-07-15,2025-07-27,88384.72,confirmed,Уфа,Сочи
1784,21,avia,2025-10-25,2025-10-30,63201.46,confirmed,Новосибирск,Сочи
1785,1,avia,2025-08-28,2025-09-06,40028.72,cancelled,Москва,Санкт-Петербург
1786,22,avia,2025-08-01,2025-08-03,29847.79,confirmed,Екатеринбург,Сочи
1787,36,hotel,2025-02-25,2025-03-04,26729.8,confirmed,Казань,Москва
1788,37,train,2025-03-09,2025-03-28,9361.89,confirmed,Санкт-Петербург,Москва
1789,10,train,2025-03-08,2025-03-09,24703.13,confirmed,Сочи,Новосибирск
1790,19,train,2025-01-04,2025-01-16,43478.56,confirmed,Новосибирск,Уфа
1791,10,train,2025-06-21,2025-06-22,4010.05,confirmed,Сочи,Казань
1792,14,taxi,2025-11-01,2025-11-13,2383.5,confirmed,Уфа,Екатеринбург
1793,15,taxi,2025-07-24,2025-08-05,3100.34,confirmed,Москва,Уфа
1794,49,avia,2025-06-28,2025-07-03,122605.44,confirmed,Екатеринбург,Казань
1795,28,train,2025-12-04,2025-12-22,16716.69,confirmed,Казань,Москва
1796,48,hotel,2025-06-06,2025-06-11,13651.55,cancelled,Екатеринбург,Санкт-Петербург
1797,23,avia,2025-05-09,2025-05-26,76814.79,confirmed,Казань,Новосибирск
1798,29,train,2025-01-11,2025-01-24,7190.69,confirmed,Екатеринбург,Уфа
1799,13,train,2025-09-04,2025-09-05,13074.74,confirmed,Казань,Сочи
1800,33,hotel,2025-06-14,2025-07-01,134762.96,confirmed,Москва,Санкт-Петербург
1801,43,train,2025-03-25,2025-03-30,9068.77,confirmed,Москва,Уфа
1802,4,avia,2025-09-28,2025-10-15,85055.51,confirmed,Екатеринбург,Новосибирск
1803,26,train,2025-03-22,2025-03-26,9958.78,confirmed,Екатеринбург,Новосибирск
1804,47,taxi,2025-05-01,2025-05-03,2850.74,cancelled,Москва,Казань
1805,47,hotel,2025-05-03,2025-05-24,16882.12,confirmed,Москва,Казань
1806,21,taxi,2025-10-02,2025-10-14,303.12,confirmed,Казань,Москва
1807,27,hotel,2025-07-02,2025-07-07,143250.85,confirmed,Сочи,Новосибирск
1808,34,hotel,2025-09-20,2025-10-03,20939.09,confirmed,Сочи,Новосибирск
1809,23,avia,2025-01-21,2025-02-01,107770.38,cancelled,Екатеринбург,Казань
1810,14,hotel,2025-02-25,2025-03-05,69929.14,confirmed,Сочи,Уфа
1811,47,avia,2025-05-17,2025-05-23,89394.11,confirmed,Санкт-Петербург,Москва
1812,13,avia,2025-12-21,2025-12-24,49884.11,confirmed,Уфа,Новосибирск
1813,29,hotel,2025-09-08,2025-09-24,69087.49,confirmed,Сочи,Москва
1814,7,train,2025-10-04,2025-10-21,15279.48,cancelled,Москва,Уфа
1815,11,train,2025-05-04,2025-05-19,8965.38,confirmed,Москва,Уфа
1816,1,hotel,2025-11-03,2025-11-08,34766.22,confirmed,Санкт-Петербург,Москва
1817,10,hotel,2025-04-16,2025-04-23,47178.52,cancelled,Сочи,Казань
1818,10,avia,2025-06-28,2025-07-06,92429.82,confirmed,Москва,Сочи
1819,47,train,2025-05-23,2025-06-04,8188.17,confirmed,Санкт-Петербург,Екатеринбург
1820,16,hotel,2025-07-23,2025-08-12,40717.66,confirmed,Казань,Уфа
1821,27,hotel,2025-08-05,2025-08-16,96529.79,confirmed,Екатеринбург,Санкт-Петербург
1822,23,hotel,2025-06-18,2025-06-26,148091.0,cancelled,Новосибирск,Казань
1823,25,train,2025-03-03,2025-03-18,12382.4,confirmed,Казань,Сочи
1824,21,taxi,2025-03-27,2025-04-07,2055.65,confirmed,Санкт-Петербург,Новосибирск
1825,34,hotel,2025-08-01,2025-08-15,6294.5,confirmed,Уфа,Новосибирск
1826,47,avia,2025-04-15,2025-05-01,18622.71,cancelled,Москва,Сочи
1827,17,hotel,2025-08-03,2025-08-08,61406.09,confirmed,Москва,Санкт-Петербург
1828,7,train,2025-09-26,2025-10-02,2220.93,confirmed,Сочи,Санкт-Петербург
1829,4,hotel,2025-10-04,2025-10-05,32787.73,confirmed,Новосибирск,Казань
1830,4,train,2025-06-04,2025-06-20,12346.29,cancelled,Казань,Сочи
1831,23,avia,2025-01-18,2025-02-02,216312.86,cancelled,Екатеринбург,Санкт-Петербург
1832,36,avia,2025-03-21,2025-04-05,38829.21,cancelled,Екатеринбург,Москва
1833,28,taxi,2025-08-03,2025-08-11,3390.92,confirmed,Сочи,Санкт-Петербург
1834,23,avia,2025-10-16,2025-10-28,57950.78,confirmed,Москва,Казань
1835,17,train,2025-12-21,2025-12-22,18916.21,confirmed,Москва,Казань
1836,1,train,2025-03-07,2025-03-19,9961.83,cancelled,Сочи,Казань
1837,25,train,2025-03-03,2025-03-11,12668.99,cancelled,Москва,Екатеринбург
1838,23,hotel,2025-06-12,2025-06-18,108266.65,confirmed,Казань,Санкт-Петербург
1839,8,taxi,2025-11-08,2025-11-20,1350.98,confirmed,Санкт-Петербург,Уфа
1840,27,avia,2025-04-24,2025-05-01,125744.2,confirmed,Уфа,Екатеринбург
1841,33,train,2025-08-09,2025-08-12,39295.7,cancelled,Уфа,Сочи
1842,21,train,2025-03-04,2025-03-17,20505.1,confirmed,Сочи,Москва
1843,35,hotel,2025-05-25,2025-05-29,48821.88,confirmed,Екатеринбург,Уфа
1844,48,hotel,2025-05-24,2025-06-04,5334.05,confirmed,Уфа,Казань
1845,27,hotel,2025-11-27,2025-12-06,74984.65,cancelled,Уфа,Москва
1846,36,hotel,2025-02-27,2025-03-07,45274.89,confirmed,Екатеринбург,Новосибирск
1847,1,hotel,2025-08-08,2025-08-15,7887.85,cancelled,Новосибирск,Москва
1848,23,hotel,2025-04-23,2025-05-05,90156.65,confirmed,Москва,Казань
1849,36,avia,2025-06-04,2025-06-06,8417.4,confirmed,Уфа,Москва
1850,43,avia,2025-02-10,2025-02-23,47413.47,confirmed,Екатеринбург,Санкт-Петербург
1851,21,hotel,2025-07-03,2025-07-18,28969.26,confirmed,Уфа,Екатеринбург
1852,27,taxi,2025-03-19,2025-03-21,3256.56,confirmed,Казань,Новосибирск
1853,23,taxi,2025-04-14,2025-04-24,3470.06,confirmed,Уфа,Екатеринбург
1854,1,avia,2025-07-08,2025-07-17,93114.95,confirmed,Казань,Екатеринбург
1855,29,hotel,2025-12-15,2025-12-26,29539.59,confirmed,Москва,Сочи
1856,31,avia,2025-09-03,2025-09-09,14935.98,confirmed,Екатеринбург,Москва
1857,37,train,2025-06-08,2025-06-27,24893.81,cancelled,Санкт-Петербург,Новосибирск
1858,10,train,2025-05-13,2025-05-28,23046.32,confirmed,Сочи,Уфа
1859,10,train,2025-07-16,2025-07-23,9791.48,cancelled,Москва,Казань
1860,11,hotel,2025-07-26,2025-08-13,21581.14,confirmed,Казань,Уфа
1861,8,taxi,2025-05-09,2025-05-17,988.38,confirmed,Новосибирск,Москва
1862,9,hotel,2025-10-24,2025-11-14,30051.64,cancelled,Уфа,Новосибирск
1863,36,avia,2025-06-10,2025-06-30,54240.42,confirmed,Казань,Сочи
1864,44,avia,2025-06-18,2025-07-02,25855.71,cancelled,Казань,Екатеринбург
1865,49,train,2025-03-13,2025-03-19,19521.36,confirmed,Санкт-Петербург,Екатеринбург
1866,37,train,2025-01-06,2025-01-19,11803.3,confirmed,Новосибирск,Казань
1867,15,avia,2025-11-14,2025-11-25,78423.52,confirmed,Москва,Новосибирск
1868,27,avia,2025-11-05,2025-11-26,187927.96,confirmed,Санкт-Петербург,Новосибирск
1869,45,avia,2025-03-10,2025-03-13,108528.38,confirmed,Сочи,Москва
1870,29,train,2025-09-21,2025-10-12,24420.33,confirmed,Санкт-Петербург,Казань
1871,34,train,2025-04-23,2025-05-13,10867.75,confirmed,Санкт-Петербург,Сочи
1872,46,avia,2025-05-16,2025-05-24,36615.36,confirmed,Казань,Москва
1873,19,avia,2025-06-25,2025-06-30,135793.08,confirmed,Москва,Сочи
1874,15,hotel,2025-01-05,2025-01-26,68109.01,confirmed,Новосибирск,Казань
1875,13,avia,2025-01-02,2025-01-15,59542.8,confirmed,Екатеринбург,Новосибирск
1876,19,avia,2025-03-08,2025-03-19,79728.05,confirmed,Сочи,Екатеринбург
1877,3,avia,2025-03-19,2025-04-02,48321.52,confirmed,Казань,Новосибирск
1878,21,train,2025-08-19,2025-09-04,7568.92,confirmed,Екатеринбург,Сочи
1879,41,taxi,2025-02-01,2025-02-09,3272.41,confirmed,Санкт-Петербург,Новосибирск
1880,12,hotel,2025-02-12,2025-02-21,40877.0,confirmed,Москва,Новосибирск
1881,48,avia,2025-03-07,2025-03-14,113363.35,confirmed,Новосибирск,Екатеринбург
1882,33,hotel,2025-02-13,2025-02-27,54342.69,confirmed,Новосибирск,Екатеринбург
1883,44,avia,2025-05-06,2025-05-26,43385.52,cancelled,Москва,Екатеринбург
1884,37,train,2025-05-24,2025-05-30,15718.79,confirmed,Новосибирск,Москва
1885,41,train,2025-06-25,2025-07-07,5027.37,confirmed,Санкт-Петербург,Новосибирск
1886,22,train,2025-09-04,2025-09-07,3643.47,confirmed,Сочи,Новосибирск
1887,1,hotel,2025-03-01,2025-03-14,66768.83,confirmed,Екатеринбург,Уфа
1888,17,avia,2025-07-25,2025-08-09,78853.5,confirmed,Екатеринбург,Москва
1889,26,taxi,2025-08-23,2025-09-06,3027.19,confirmed,Новосибирск,Казань
1890,26,hotel,2025-10-11,2025-10-17,7458.57,cancelled,Казань,Уфа
1891,14,hotel,2025-06-18,2025-07-04,26526.12,confirmed,Санкт-Петербург,Уфа
1892,5,train,2025-07-19,2025-08-01,8391.95,confirmed,Москва,Екатеринбург
1893,45,avia,2025-02-21,2025-03-07,103736.24,confirmed,Уфа,Новосибирск
1894,10,hotel,2025-08-20,2025-09-09,12736.39,confirmed,Екатеринбург,Казань
1895,34,train,2025-11-17,2025-11-24,6441.73,confirmed,Санкт-Петербург,Уфа
1896,9,taxi,2025-05-28,2025-06-09,1671.0,confirmed,Казань,Санкт-Петербург
1897,23,avia,2025-10-16,2025-10-20,203000.74,confirmed,Екатеринбург,Уфа
1898,19,avia,2025-03-13,2025-04-03,135039.36,cancelled,Новосибирск,Санкт-Петербург
1899,31,taxi,2025-04-04,2025-04-17,3821.6,confirmed,Москва,Казань
1900,19,taxi,2025-04-07,2025-04-22,1266.1,confirmed,Москва,Сочи
1901,2,hotel,2025-08-09,2025-08-12,12907.37,confirmed,Москва,Новосибирск
1902,11,avia,2025-07-18,2025-07-24,42962.29,confirmed,Уфа,Екатеринбург
