year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance
2013,10,24,758,-1,904,-2,EV,N13988,3827,EWR,MHT,37,209
2013,10,24,759,-9,1044,-14,UA,N37298,1154,EWR,TPA,147,997
2013,10,24,801,-4,1109,-14,DL,N910DL,1271,JFK,FLL,166,1069
2013,10,24,802,-8,937,-18,MQ,N816MQ,3272,LGA,CLE,72,419
2013,10,24,802,-3,1114,6,DL,N321NB,2395,LGA,PBI,164,1035
2013,10,24,802,-3,1019,-3,EV,N14972,4364,EWR,MCI,177,1092
2013,10,24,803,-2,1040,6,DL,N318US,2457,LGA,MSY,185,1183
2013,10,24,803,-2,909,-9,EV,N12957,4866,EWR,BTV,44,266
2013,10,24,803,-2,1048,1,9E,N601LR,3528,LGA,JAX,136,833
2013,10,24,804,24,1107,32,B6,N179JB,163,JFK,SRQ,162,1041
2013,10,24,804,-1,1106,0,DL,N322NB,1109,LGA,TPA,156,1010
2013,10,24,804,4,944,-21,9E,N927XJ,3353,JFK,DTW,79,509
2013,10,24,805,5,1123,13,B6,N593JB,1511,EWR,RSW,176,1068
2013,10,24,805,0,1002,2,EV,N741EV,5242,LGA,GSO,79,461
2013,10,24,806,-9,930,-17,9E,N922XJ,3317,JFK,BUF,55,301
2013,10,24,807,-3,1104,-7,DL,N310DE,1167,JFK,TPA,158,1005
2013,10,24,808,-2,1101,-7,DL,N3747D,857,JFK,SAN,330,2446
2013,10,24,809,-8,1132,5,B6,N547JB,929,JFK,RSW,174,1074
2013,10,24,810,0,957,3,EV,N398CA,5463,LGA,BNA,126,764
2013,10,24,811,-4,1116,26,DL,N302NB,914,LGA,DEN,268,1620
2013,10,24,812,-3,1042,-13,DL,N655DL,1429,JFK,LAS,305,2248
2013,10,24,813,-2,1058,-7,B6,N535JB,183,JFK,MCO,148,944
2013,10,24,814,-8,1010,-4,EV,N18557,4691,EWR,DAY,91,533
2013,10,24,816,-9,1022,0,B6,N324JB,219,JFK,CLT,101,541
2013,10,24,816,-10,1018,4,EV,N12552,4537,EWR,MEM,160,946
2013,10,24,817,12,1148,9,9E,N918XJ,3489,LGA,RSW,174,1080
2013,10,24,817,-3,1213,-17,AA,N5EUAA,1357,JFK,SJU,209,1598
2013,10,24,818,-2,1051,-1,B6,N639JB,677,JFK,JAX,133,828
2013,10,24,820,-5,1139,19,UA,N429UA,478,EWR,MCO,149,937
2013,10,24,820,-5,1015,-8,US,N672AW,409,EWR,CLT,91,529
2013,10,24,820,-10,1022,-11,DL,N320US,2119,LGA,MSP,138,1020
2013,10,24,820,-5,958,-17,9E,N8913A,3868,JFK,RDU,74,427
2013,10,24,821,-5,1215,-4,B6,N592JB,403,JFK,SJU,205,1598
2013,10,24,821,-4,919,-16,AA,N3GSAA,84,JFK,BOS,34,187
2013,10,24,822,-3,1125,-23,UA,N512UA,397,JFK,SFO,345,2586
2013,10,24,822,22,1058,32,9E,N924XJ,3507,JFK,MSY,189,1182
2013,10,24,823,-6,1002,-25,DL,N353NB,1157,EWR,MSP,139,1008
2013,10,24,824,-1,1044,15,US,N184US,1831,JFK,CLT,106,541
2013,10,24,824,-1,1120,5,B6,N317JB,281,JFK,HOU,216,1428
2013,10,24,824,-6,959,-20,EV,N605QX,5195,LGA,RIC,67,292
2013,10,24,824,-8,939,-21,9E,N926XJ,3492,JFK,DCA,49,213
2013,10,24,824,-6,952,-15,9E,N8965E,3579,LGA,IAD,48,229
2013,10,24,825,15,1057,20,FL,N954AT,346,LGA,ATL,126,762
2013,10,24,825,-5,950,-17,9E,N909XJ,3521,JFK,ORD,119,740
2013,10,24,825,-4,1138,-1,AA,N3JDAA,2267,LGA,MIA,167,1096
2013,10,24,826,-4,1124,2,UA,N597UA,443,JFK,LAX,328,2475
2013,10,24,827,-9,939,-5,B6,N374JB,2280,EWR,BOS,38,200
2013,10,24,830,-10,1018,-2,MQ,N821MQ,3531,LGA,RDU,83,431
2013,10,24,831,-4,952,-8,MQ,N543MQ,3355,LGA,BNA,122,764
2013,10,24,831,21,1116,-3,UA,N811UA,327,EWR,PDX,316,2434
2013,10,24,831,-9,948,-12,EV,N12564,4252,EWR,MKE,106,725
2013,10,24,831,-9,1004,-1,EV,N14974,5813,EWR,RIC,56,277
2013,10,24,834,0,1157,1,UA,N14228,1294,EWR,SFO,336,2565
2013,10,24,834,-6,1107,12,EV,N17115,4419,EWR,XNA,179,1131
2013,10,24,835,0,1057,-3,UA,N460UA,447,EWR,PHX,289,2133
2013,10,24,835,-5,1119,29,EV,N21154,4638,EWR,CVG,113,569
2013,10,24,835,-5,1059,-1,EV,N709EV,5475,LGA,CLT,103,544
2013,10,24,836,-7,953,-4,UA,N845UA,994,EWR,BOS,39,200
2013,10,24,836,86,1133,68,AA,N328AA,1345,JFK,MIA,156,1089
2013,10,24,838,-7,930,-28,9E,N8943A,3841,JFK,PHL,35,94
2013,10,24,840,50,1138,58,MQ,N546MQ,3052,JFK,TPA,154,1005
2013,10,24,841,12,1037,8,MQ,N516MQ,3478,LGA,DTW,77,502
2013,10,24,842,-3,1140,0,UA,N38268,1626,EWR,SAN,320,2425
2013,10,24,842,-8,1013,10,EV,N16546,3810,EWR,BUF,55,282
2013,10,24,842,42,1123,23,AA,N332AA,33,JFK,LAX,322,2475
2013,10,24,843,-7,958,-30,EV,N614QX,5286,LGA,BTV,42,258
2013,10,24,844,-1,1051,-2,US,N762US,2071,LGA,CLT,104,544
2013,10,24,845,0,1113,3,MQ,N501MQ,3419,LGA,ATL,122,762
2013,10,24,845,-3,1120,10,UA,N21108,1643,EWR,DEN,229,1605
2013,10,24,846,-6,1200,-8,UA,N458UA,434,EWR,SNA,327,2434
2013,10,24,847,-3,1138,-3,B6,N564JB,189,JFK,SAN,335,2446
2013,10,24,847,-3,956,-10,DL,N349NB,2445,JFK,BOS,37,187
2013,10,24,847,7,1120,57,EV,N15983,4711,EWR,STL,145,872
2013,10,24,848,18,1105,10,DL,N3739P,1843,JFK,ATL,120,760
2013,10,24,849,12,1008,29,EV,N16911,4249,EWR,BWI,35,169
2013,10,24,850,-7,1150,-1,UA,N521UA,997,EWR,LAX,316,2454
2013,10,24,852,-3,1132,-24,UA,N482UA,207,LGA,IAH,198,1416
2013,10,24,852,-8,1007,-18,US,N757UW,2173,LGA,DCA,46,214
2013,10,24,852,-2,1151,-22,B6,N517JB,15,JFK,SFO,337,2586
2013,10,24,852,7,1025,-5,EV,N754EV,5288,LGA,BUF,47,292
2013,10,24,853,13,1220,35,UA,N24702,1401,EWR,MIA,158,1085
2013,10,24,853,-7,1151,7,DL,N906DE,1747,LGA,ATL,127,762
2013,10,24,854,-6,1006,-13,US,N963UW,2140,LGA,BOS,33,184
2013,10,24,854,-6,1229,21,B6,N629JB,5,EWR,FLL,165,1065
2013,10,24,856,-4,1138,-19,B6,N523JB,63,JFK,SEA,316,2422
2013,10,24,857,-3,1038,13,UA,N75853,1030,EWR,ORD,102,719
2013,10,24,858,-2,1204,-2,UA,N39416,1581,EWR,SEA,319,2402
2013,10,24,858,3,1252,1,DL,N3750D,301,JFK,SJU,205,1598
2013,10,24,859,-1,1028,-6,UA,N850UA,235,LGA,ORD,112,733
2013,10,24,859,-3,1216,28,UA,N17229,1711,EWR,IAH,208,1400
2013,10,24,859,51,1011,42,B6,N190JB,2702,JFK,BUF,58,301
2013,10,24,859,-1,1215,17,B6,N587JB,795,JFK,AUS,234,1521
2013,10,24,859,4,1023,-10,EV,N719EV,5220,LGA,ROC,45,254
2013,10,24,900,-12,1012,-13,B6,N274JB,208,JFK,PWM,51,273
2013,10,24,900,0,1151,-20,DL,N705TW,120,JFK,LAX,330,2475
2013,10,24,900,0,1142,11,DL,N320NB,502,EWR,ATL,118,746
2013,10,24,902,-3,1103,-12,DL,N334NW,181,LGA,DTW,80,502
2013,10,24,902,-8,1030,-25,AA,N564AA,313,LGA,ORD,112,733
2013,10,24,905,36,1202,62,EV,N14179,4388,EWR,JAX,130,820
2013,10,24,907,-3,1245,16,DL,N325NB,874,LGA,MIA,171,1096
2013,10,24,907,-8,1109,-2,EV,N718EV,5222,EWR,DTW,78,488
2013,10,24,907,-3,1202,-18,AA,N335AA,1,JFK,LAX,330,2475
2013,10,24,909,-1,1205,-10,AA,N3GFAA,1121,LGA,DFW,210,1389
2013,10,24,910,10,1210,-18,DL,N722TW,431,JFK,SFO,330,2586
2013,10,24,911,71,1153,65,DL,N3745B,1959,JFK,MCO,145,944
2013,10,24,911,-4,1152,9,EV,N713EV,5109,LGA,CHS,107,641
2013,10,24,911,-4,1215,-15,AA,N5FNAA,1499,JFK,MIA,158,1089
2013,10,24,912,-3,1226,-4,VX,N361VA,161,EWR,LAX,332,2454
2013,10,24,912,-3,1200,6,EV,N761ND,5211,LGA,SAV,115,722
2013,10,24,913,-7,1211,-24,VX,N852VA,407,JFK,LAX,329,2475
2013,10,24,913,-2,1214,-8,DL,N938DL,1885,LGA,MCO,146,950
2013,10,24,917,-7,1224,-22,UA,N79521,73,EWR,SFO,342,2565
2013,10,24,918,-7,1151,-16,9E,N8891A,4065,LGA,SDF,108,659
2013,10,24,921,-4,1027,-6,B6,N328JB,1634,JFK,BTV,49,266
2013,10,24,923,-7,1244,-1,WN,N955WN,746,EWR,AUS,222,1504
2013,10,24,923,-6,1147,9,EV,N14542,4087,EWR,IND,105,645
2013,10,24,925,-8,1228,3,B6,N510JB,199,LGA,MCO,153,950
2013,10,24,925,-5,1125,-8,EV,N17196,4380,EWR,MSP,141,1008
2013,10,24,928,-1,1130,1,MQ,N6EAMQ,3565,LGA,CLT,91,544
2013,10,24,928,2,1235,10,UA,N449UA,497,EWR,PBI,151,1023
2013,10,24,928,-2,1050,-5,WN,N473WN,124,LGA,MDW,112,725
2013,10,24,928,-2,1029,-9,B6,N203JB,116,JFK,SYR,46,209
2013,10,24,928,-2,1153,9,EV,N717EV,4880,LGA,MEM,165,963
2013,10,24,928,-1,1241,7,AA,N4YSAA,1223,EWR,DFW,215,1372
2013,10,24,929,0,1232,-2,UA,N489UA,456,EWR,FLL,152,1065
2013,10,24,929,-6,1054,-1,WN,N413WN,3814,LGA,MKE,106,738
2013,10,24,931,0,1237,2,B6,N665JB,271,LGA,FLL,164,1076
2013,10,24,936,-4,1052,-28,AA,N480AA,317,LGA,ORD,105,733
2013,10,24,944,-6,1302,-8,AA,N3CVAA,1160,LGA,MIA,167,1096
2013,10,24,945,-5,1153,-21,9E,N601XJ,4060,LGA,DAY,85,549
2013,10,24,946,-13,1052,-23,EV,N826AS,5711,JFK,IAD,51,228
2013,10,24,950,-1,1154,-13,UA,N457UA,406,EWR,DEN,221,1605
2013,10,24,952,-8,1106,-14,US,N751UW,2175,LGA,DCA,43,214
2013,10,24,952,2,1226,-9,VX,N840VA,251,JFK,LAS,302,2248
2013,10,24,952,-8,1232,-2,9E,N903XJ,3573,LGA,IND,110,660
2013,10,24,952,-7,1139,-5,AA,N539AA,1030,LGA,STL,136,888
2013,10,24,953,-7,1050,-24,UA,N823UA,276,EWR,BOS,37,200
2013,10,24,953,18,1249,19,B6,N804JB,223,JFK,LAX,329,2475
2013,10,24,955,-5,1100,-15,US,N951UW,2142,LGA,BOS,34,184
2013,10,24,955,-10,1150,-27,DL,N327NW,2319,LGA,MSP,138,1020
2013,10,24,956,-4,1103,-25,UA,N469UA,258,EWR,ORD,109,719
2013,10,24,956,-3,1218,11,US,N766US,2054,LGA,CLT,101,544
2013,10,24,958,-6,1203,0,EV,N12569,4255,EWR,CHS,108,628
2013,10,24,959,69,1159,74,MQ,N524MQ,3407,LGA,CMH,80,479
2013,10,24,959,-6,1230,-6,B6,N663JB,411,JFK,LAS,311,2248
2013,10,24,1000,-10,1240,0,MQ,N513MQ,3644,LGA,ATL,119,762
2013,10,24,1001,-3,1257,-28,UA,N36469,1480,EWR,SFO,338,2565
2013,10,24,1001,1,1236,-8,DL,N920DL,1847,LGA,ATL,121,762
2013,10,24,1002,-8,1145,-13,EV,N730EV,5208,LGA,RIC,58,292
2013,10,24,1003,3,1300,-6,UA,N79279,1735,EWR,LAX,329,2454
2013,10,24,1003,16,1227,36,EV,N11127,4714,EWR,CLT,117,529
2013,10,24,1005,5,1132,-2,UA,N851UA,673,LGA,ORD,111,733
2013,10,24,1006,-4,1204,29,MQ,N525MQ,3675,LGA,BNA,137,764
2013,10,24,1009,-6,1213,1,US,N157UW,2067,JFK,CLT,99,541
2013,10,24,1012,-8,1331,21,B6,N709JB,925,JFK,TPA,163,1005
2013,10,24,1016,-4,1237,26,US,N192UW,1808,EWR,CLT,96,529
2013,10,24,1016,-4,1318,9,B6,N806JB,53,JFK,PBI,160,1028
2013,10,24,1017,-8,1133,-7,MQ,N683MQ,3611,EWR,ORD,114,719
2013,10,24,1017,-5,1150,4,EV,N13968,4187,EWR,BNA,134,748
2013,10,24,1018,18,1143,13,EV,N909EV,5736,LGA,IAD,51,229
2013,10,24,1022,27,1130,20,B6,N247JB,586,JFK,ROC,51,264
2013,10,24,1022,-4,1215,-6,EV,N18102,4412,EWR,DSM,151,1017
2013,10,24,1023,-5,1205,-20,EV,N17108,4297,EWR,DTW,81,488
2013,10,24,1023,-6,1145,-29,AA,N547AA,325,LGA,ORD,108,733
2013,10,24,1024,-6,1239,-13,DL,N329NB,2343,EWR,ATL,116,746
2013,10,24,1025,-4,1228,-11,US,N673AW,604,EWR,PHX,285,2133
2013,10,24,1025,0,1255,-3,DL,N372DA,1529,JFK,LAS,292,2248
2013,10,24,1025,-5,1335,0,AA,N323AA,179,JFK,SFO,336,2586
2013,10,24,1025,0,1336,11,AA,N3CFAA,1131,LGA,DFW,210,1389
2013,10,24,1026,-3,1255,6,US,N550UW,625,JFK,PHX,306,2153
2013,10,24,1026,-4,1341,-14,VX,N638VA,23,JFK,SFO,344,2586
2013,10,24,1026,-5,1247,7,EV,N17138,4632,EWR,OMA,167,1134
2013,10,24,1027,-2,1141,-2,EV,N18120,6181,EWR,IAD,48,212
2013,10,24,1027,-3,1325,0,AA,N338AA,19,JFK,LAX,327,2475
2013,10,24,1028,-1,1312,-6,UA,N483UA,488,EWR,IAH,207,1400
2013,10,24,1028,-2,1325,-1,UA,N21723,1025,LGA,IAH,211,1416
2013,10,24,1029,-1,1333,-22,VX,N843VA,187,EWR,SFO,342,2565
2013,10,24,1032,32,1203,32,FL,N717JL,357,LGA,CAK,65,397
2013,10,24,1033,7,1131,1,B6,N258JB,518,JFK,BOS,35,187
2013,10,24,1036,-9,1353,1,B6,N565JB,971,LGA,FLL,167,1076
2013,10,24,1038,-7,1200,-2,B6,N329JB,2602,JFK,BUF,60,301
2013,10,24,1039,-7,1350,20,B6,N638JB,483,JFK,MCO,153,944
2013,10,24,1044,-1,1355,-4,DL,N370NB,954,LGA,FLL,167,1076
2013,10,24,1045,-5,1313,23,MQ,N527MQ,3689,LGA,DTW,80,502
2013,10,24,1048,5,1311,0,UA,N34455,1110,EWR,LAS,303,2227
2013,10,24,1048,-7,1341,-15,DL,N381DN,1275,JFK,SLC,268,1990
2013,10,24,1049,-11,1157,-21,US,N767UW,2177,LGA,DCA,43,214
2013,10,24,1049,-10,1231,-11,EV,N36915,4628,EWR,STL,145,872
2013,10,24,1055,-5,1423,8,DL,N323NB,2098,LGA,MIA,179,1096
2013,10,24,1056,-3,1245,-9,MQ,N724MQ,3281,LGA,CMH,81,479
2013,10,24,1056,-4,1226,-24,WN,N404WN,1341,LGA,BNA,128,764
2013,10,24,1056,-4,1242,-4,9E,N904XJ,3475,EWR,DTW,84,488
2013,10,24,1057,-3,1345,-23,UA,N76505,1479,EWR,LAX,329,2454
2013,10,24,1057,-3,1206,-17,UA,N408UA,798,EWR,ORD,112,719
2013,10,24,1057,-3,1307,-2,DL,N316NB,2452,LGA,DTW,88,502
2013,10,24,1057,-8,1223,-22,EV,N716EV,5309,LGA,BGR,52,378
2013,10,24,1059,-1,1327,-14,DL,N627DL,1647,LGA,ATL,119,762
2013,10,24,1100,-5,1221,6,MQ,N530MQ,3230,JFK,DCA,43,213
2013,10,24,1100,-5,1342,-15,DL,N692DL,695,JFK,MCO,142,944
2013,10,24,1105,0,1222,-8,WN,N418WN,453,LGA,MDW,111,725
2013,10,24,1106,-9,1241,-19,EV,N755EV,5273,LGA,PIT,59,335
2013,10,24,1107,-3,1440,10,AA,N3ANAA,1599,LGA,MIA,182,1096
2013,10,24,1111,-4,1324,-10,UA,N11206,1010,LGA,DEN,230,1620
2013,10,24,1112,-3,1300,5,MQ,N542MQ,3466,LGA,RDU,82,431
2013,10,24,1114,-6,1218,-12,B6,N183JB,1307,JFK,IAD,51,228
2013,10,24,1115,-14,1406,1,B6,N760JB,127,EWR,MCO,149,937
2013,10,24,1115,-4,1341,-9,EV,N21197,4679,EWR,JAX,132,820
2013,10,24,1117,24,1246,18,EV,N13538,3828,EWR,RDU,73,416
2013,10,24,1118,-11,1347,-13,B6,N763JB,1211,JFK,LAS,304,2248
2013,10,24,1120,-8,1213,-17,B6,N239JB,2380,EWR,BOS,38,200
2013,10,24,1121,-9,1257,-33,EV,N738EV,5373,LGA,GSO,77,461
2013,10,24,1121,-4,1244,-26,AA,N3KNAA,327,LGA,ORD,112,733
2013,10,24,1123,-6,1331,-6,EV,N16999,4445,EWR,IND,106,645
2013,10,24,1125,25,1220,5,US,N948UW,2144,LGA,BOS,34,184
2013,10,24,1125,-5,1309,-22,9E,N931XJ,3302,EWR,MSP,143,1008
2013,10,24,1128,3,1403,-22,UA,N555UA,703,JFK,LAX,316,2475
2013,10,24,1128,33,1441,48,B6,N521JB,1,JFK,FLL,176,1069
2013,10,24,1129,-1,1343,9,US,N537UW,2069,LGA,CLT,99,544
2013,10,24,1129,-6,1431,-21,B6,N583JB,2915,JFK,SFO,339,2586
2013,10,24,1129,-6,1316,-27,DL,N969DL,2219,LGA,MSP,147,1020
2013,10,24,1133,23,1438,21,DL,N319NB,1875,LGA,TPA,161,1010
2013,10,24,1135,-5,1417,-13,UA,N16713,1618,EWR,TPA,145,997
2013,10,24,1138,-7,1401,-2,DL,N352NW,401,EWR,ATL,119,746
2013,10,24,1139,-6,1438,-12,AA,N3DWAA,1623,EWR,MIA,158,1085
2013,10,24,1143,-2,1453,-2,DL,N301NB,1174,LGA,PBI,167,1035
2013,10,24,1149,-5,1257,-11,EV,N12957,3807,EWR,ORF,52,284
2013,10,24,1150,-5,1436,-31,UA,N24212,1212,EWR,SFO,329,2565
2013,10,24,1151,-9,1303,-31,UA,N852UA,667,LGA,ORD,113,733
2013,10,24,1151,-9,1252,-19,US,N946UW,2146,LGA,BOS,38,184
2013,10,24,1151,-4,1402,-23,WN,N453WN,264,LGA,DEN,229,1620
2013,10,24,1152,42,1510,39,9E,N937XJ,3493,LGA,SRQ,161,1047
2013,10,24,1153,-7,1350,-4,US,N197UW,1978,JFK,CLT,95,541
2013,10,24,1153,-7,1443,-12,AA,N339AA,3,JFK,LAX,325,2475
2013,10,24,1153,-6,1502,-12,AA,N3AKAA,1256,LGA,MIA,170,1096
2013,10,24,1154,10,1444,15,UA,N13113,1519,EWR,MCO,146,937
2013,10,24,1155,-4,1253,-16,MQ,N808MQ,3386,JFK,DCA,42,213
2013,10,24,1156,-3,1328,-16,MQ,N519MQ,3572,LGA,CLE,68,419
2013,10,24,1156,-4,1454,-21,UA,N598UA,766,JFK,SFO,328,2586
2013,10,24,1156,-4,1301,-11,DL,N359NB,2451,JFK,BOS,38,187
2013,10,24,1157,-8,1337,-13,MQ,N811MQ,3404,LGA,RDU,79,431
2013,10,24,1157,1,1453,15,UA,N538UA,566,EWR,IAH,206,1400
2013,10,24,1157,-3,1449,-4,B6,N827JB,323,JFK,LAX,334,2475
2013,10,24,1157,-3,1450,-16,DL,N702TW,423,JFK,LAX,332,2475
2013,10,24,1158,-2,1308,-9,US,N760US,2179,LGA,DCA,45,214
2013,10,24,1159,-1,1309,-6,WN,N711HK,3330,EWR,MDW,110,711
2013,10,24,1202,-3,1526,15,DL,N373NW,1685,LGA,MCO,153,950
2013,10,24,1202,-5,1310,-10,EV,N21129,5675,EWR,BTV,44,266
2013,10,24,1203,-2,1454,0,9E,N932XJ,3508,LGA,JAX,133,833
2013,10,24,1204,5,1427,-12,DL,N900PC,1947,LGA,ATL,120,762
2013,10,24,1206,-4,1334,4,MQ,N515MQ,3461,LGA,BNA,122,764
2013,10,24,1207,38,1454,25,AA,N3GBAA,1139,LGA,DFW,202,1389
2013,10,24,1208,-7,1450,10,MQ,N8EGMQ,3670,LGA,ATL,122,762
2013,10,24,1210,-5,1354,-11,MQ,N528MQ,3616,LGA,MSP,136,1020
2013,10,24,1211,-4,1500,-10,AA,N3CAAA,1143,LGA,DFW,204,1389
2013,10,24,1212,-9,1316,-12,B6,N192JB,34,JFK,BTV,47,266
2013,10,24,1215,-5,1359,4,MQ,N847MQ,3361,JFK,RDU,81,427
2013,10,24,1215,5,1422,-3,WN,N796SW,482,EWR,DEN,228,1605
2013,10,24,1217,-2,1526,7,UA,N24729,1496,EWR,SNA,342,2434
2013,10,24,1219,-7,1406,-12,EV,N10575,4640,EWR,DAY,89,533
2013,10,24,1220,-3,1314,-21,UA,N37263,1163,EWR,BOS,37,200
2013,10,24,1222,-7,1449,-9,UA,N447UA,352,EWR,LAS,303,2227
2013,10,24,1222,-7,1333,-14,B6,N374JB,2502,JFK,BUF,57,301
2013,10,24,1224,-5,1432,7,EV,N15986,3848,EWR,CLT,94,529
2013,10,24,1225,-5,1340,-25,AA,N561AA,329,LGA,ORD,113,733
2013,10,24,1231,-8,1415,-5,EV,N16559,4335,EWR,CMH,81,463
2013,10,24,1232,0,1537,7,B6,N595JB,1401,JFK,FLL,165,1069
2013,10,24,1232,-7,1513,3,EV,N11121,4141,EWR,ATL,130,746
2013,10,24,1238,-7,1537,-3,WN,N797MX,3616,EWR,HOU,217,1411
2013,10,24,1238,-2,1513,-7,AA,N4YUAA,300,EWR,DFW,201,1372
2013,10,24,1240,0,1431,-7,9E,N8698A,4326,EWR,DTW,80,488
2013,10,24,1241,-6,1544,9,B6,N584JB,553,JFK,PBI,160,1028
2013,10,24,1242,2,1418,-7,WN,N550WN,137,LGA,STL,138,888
2013,10,24,1243,43,1445,20,UA,N830UA,998,EWR,PHX,286,2133
2013,10,24,1243,-7,1346,-14,AA,N3GSAA,178,JFK,BOS,40,187
2013,10,24,1244,-4,1423,-27,DL,N321US,1131,LGA,DTW,80,502
2013,10,24,1245,0,1551,-9,UA,N37464,1583,EWR,SFO,337,2565
2013,10,24,1246,-3,1510,-2,UA,N16703,1444,EWR,MSY,183,1167
2013,10,24,1246,-3,1334,-18,B6,N274JB,1318,JFK,BOS,36,187
2013,10,24,1247,-3,1352,-18,WN,N416WN,3211,LGA,MKE,106,738
2013,10,24,1249,-11,1428,-22,MQ,N802MQ,3388,LGA,CMH,82,479
2013,10,24,1250,-2,1441,-9,EV,N12201,3852,EWR,DTW,82,488
2013,10,24,1251,-9,1355,-20,US,N757UW,2181,LGA,DCA,47,214
2013,10,24,1252,-4,1553,-9,DL,N3765,1375,JFK,SLC,270,1990
2013,10,24,1252,-5,1401,-13,EV,N14905,6054,EWR,IAD,44,212
2013,10,24,1253,-7,1421,-18,EV,N614QX,5378,LGA,PIT,61,335
2013,10,24,1254,-6,1351,-15,B6,N203JB,316,JFK,SYR,43,209
2013,10,24,1254,-6,1611,-11,DL,N711ZX,432,JFK,SFO,335,2586
2013,10,24,1255,-5,1406,-28,UA,N844UA,681,LGA,ORD,112,733
2013,10,24,1255,-4,1506,5,US,N174US,1895,LGA,CLT,97,544
2013,10,24,1255,-5,1349,-20,US,N963UW,2148,LGA,BOS,38,184
2013,10,24,1255,-4,1456,-16,EV,N741EV,5207,LGA,CLT,90,544
2013,10,24,1256,-4,1424,-1,WN,N902WN,3937,EWR,BNA,124,748
2013,10,24,1256,12,1548,9,B6,N509JB,505,EWR,FLL,155,1065
2013,10,24,1257,-3,1405,-25,UA,N26123,1734,EWR,ORD,107,719
2013,10,24,1257,-3,1558,-7,UA,N77431,1158,EWR,MIA,163,1085
2013,10,24,1257,-2,1549,-6,UA,N15710,1280,LGA,IAH,215,1416
2013,10,24,1257,-3,1525,0,DL,N313US,1798,EWR,ATL,121,746
2013,10,24,1257,-3,1612,22,AA,N3JJAA,1145,LGA,DFW,224,1389
2013,10,24,1259,-1,1547,-18,VX,N622VA,165,EWR,LAX,327,2454
2013,10,24,1300,0,1608,-2,VX,N642VA,411,JFK,LAX,336,2475
2013,10,24,1300,1,1555,17,DL,N921DL,781,LGA,ATL,126,762
2013,10,24,1302,-3,1424,-3,EV,N48901,3812,EWR,RIC,61,277
2013,10,24,1304,-6,1601,31,FL,N922AT,348,LGA,ATL,128,762
2013,10,24,1306,2,1549,-5,UA,N17128,1641,EWR,MCO,139,937
2013,10,24,1306,-9,1520,15,US,N103US,2095,EWR,CLT,93,529
2013,10,24,1307,22,1620,20,AA,N5CAAA,1697,JFK,MIA,162,1089
2013,10,24,1308,-2,1505,-12,EV,N719EV,5299,LGA,MEM,158,963
2013,10,24,1310,-5,1520,0,9E,N8532G,3795,EWR,CVG,109,569
2013,10,24,1317,74,1525,73,EV,N19966,4567,EWR,MCI,173,1092
2013,10,24,1318,-7,1426,-8,B6,N328JB,308,JFK,PWM,49,273
2013,10,24,1318,8,1523,-3,EV,N754EV,5283,LGA,CVG,107,585
2013,10,24,1321,-7,1615,15,B6,N658JB,1311,JFK,LAS,306,2248
2013,10,24,1323,-6,1500,-29,MQ,N816MQ,3340,LGA,DTW,82,502
2013,10,24,1323,-6,1438,-31,AA,N4WLAA,331,LGA,ORD,111,733
2013,10,24,1325,0,1524,-25,F9,N211FR,841,LGA,DEN,217,1620
2013,10,24,1326,-3,1804,-9,UA,N78060,15,EWR,HNL,590,4963
2013,10,24,1326,101,1519,83,YV,N916FJ,2693,LGA,CLT,91,544
2013,10,24,1327,-3,1605,12,DL,N349NB,2043,JFK,ATL,123,760
2013,10,24,1328,-2,1622,10,B6,N559JB,927,EWR,MCO,150,937
2013,10,24,1330,1,1615,-11,UA,N73445,1122,EWR,PBI,150,1023
2013,10,24,1330,0,1555,5,US,N604AW,456,JFK,PHX,304,2153
2013,10,24,1335,23,1701,37,B6,N805JB,1639,LGA,RSW,181,1080
2013,10,24,1336,-7,1442,-32,UA,N810UA,643,EWR,ORD,110,719
2013,10,24,1336,1,1450,-10,WN,N754SW,1,LGA,MDW,113,725
2013,10,24,1336,6,1654,22,B6,N779JB,431,LGA,SRQ,160,1047
2013,10,24,1336,-9,1647,14,B6,N784JB,581,JFK,HOU,215,1428
2013,10,24,1336,-4,1544,4,EV,N24103,4687,EWR,CVG,110,569
2013,10,24,1338,-7,1537,-7,US,N748UW,1802,JFK,CLT,92,541
2013,10,24,1338,-2,1644,-9,DL,N958DL,1779,LGA,FLL,166,1076
2013,10,24,1339,-7,1548,-7,EV,N18557,4395,EWR,IND,107,645
2013,10,24,1341,16,1638,15,UA,N17105,1054,EWR,LAX,335,2454
2013,10,24,1341,-4,1634,-16,AA,N324AA,117,JFK,LAX,326,2475
2013,10,24,1341,-4,1651,-9,AA,N3FEAA,1073,LGA,MIA,163,1096
2013,10,24,1343,-2,1703,6,DL,N358NB,2449,LGA,MIA,173,1096
2013,10,24,1344,-6,1503,-23,EV,N605QX,5181,LGA,MSN,116,812
2013,10,24,1347,-8,1523,-12,MQ,N502MQ,3493,LGA,CLE,70,419
2013,10,24,1348,-7,1641,-36,UA,N76523,1663,EWR,SFO,339,2565
2013,10,24,1349,-6,1550,-12,US,N668AW,686,EWR,PHX,286,2133
2013,10,24,1350,-9,1558,-7,B6,N206JB,1373,JFK,CHS,105,636
2013,10,24,1350,-9,1638,-16,AA,N3FSAA,1151,LGA,DFW,205,1389
